"ca" "datosECVmas16.prov" "nomprov" "datosECVmas16.gen" "edad" "nac" "neduc" "sitlab" "ingnorm" "horas" "factorel"
13 28 "Madrid" 2 2 1 2 1 4827.6 31.33 2281.9
13 28 "Madrid" 1 1 1 2 1 2505.1 37.07 1747.1
13 28 "Madrid" 2 1 1 2 1 4578 31.8 1747.1
13 28 "Madrid" 1 2 1 2 1 32936.1 35.77 2303.4
13 28 "Madrid" 2 2 1 3 1 17660.4 38.29 2303.4
13 28 "Madrid" 2 4 1 1 3 19223.1 0 2255.4
13 28 "Madrid" 2 2 1 3 1 13568.7 34.62 1023.7
13 28 "Madrid" 2 2 1 2 3 5754.1 0 1033.8
13 28 "Madrid" 1 2 1 2 1 12617.1 33.78 1033.8
13 28 "Madrid" 1 1 1 2 1 3362.9 32.13 1033.8
13 28 "Madrid" 1 2 1 3 1 38724.2 33.46 1585.9
13 28 "Madrid" 2 2 1 2 1 7492.9 35.29 1585.9
13 28 "Madrid" 1 4 1 1 3 9578.7 0 1316.7
13 28 "Madrid" 2 4 1 1 3 9981.7 0 1316.7
13 28 "Madrid" 2 4 1 1 3 1514 0 1316.7
13 28 "Madrid" 1 4 1 1 3 5963.1 0 1316.7
13 28 "Madrid" 1 2 1 3 1 10384.7 26.95 1806.6
13 28 "Madrid" 2 2 1 3 1 18731.9 35.95 1806.6
13 28 "Madrid" 1 3 1 1 1 5229.8 32.62 994.4
13 28 "Madrid" 2 3 1 1 3 6197 0 994.4
13 28 "Madrid" 1 2 1 1 1 4596.2 37.04 2613.1
13 28 "Madrid" 2 2 1 2 1 6367.3 33.87 2613.1
13 28 "Madrid" 2 4 1 1 3 2849 0 2204.6
13 28 "Madrid" 2 3 1 3 1 9968.4 34.67 1059.3
13 28 "Madrid" 1 2 1 2 1 15587 35.34 2251.5
13 28 "Madrid" 2 2 1 2 1 15151.2 27.85 2251.5
13 28 "Madrid" 1 2 1 1 1 3601.7 41.92 3444.5
13 28 "Madrid" 2 1 1 2 1 5179.9 34.89 3444.5
13 28 "Madrid" 1 2 1 2 1 7706.4 34.75 6278.7
13 28 "Madrid" 1 2 1 2 1 10848.9 34.54 6278.7
13 28 "Madrid" 2 2 2 3 2 14083.7 0 6278.7
13 28 "Madrid" 1 2 2 2 1 17265.9 31.98 6278.7
13 28 "Madrid" 2 3 1 2 1 21886 34.17 3004.5
13 28 "Madrid" 1 3 1 1 1 37315.6 30.27 3004.5
13 28 "Madrid" 1 2 1 3 1 20444.3 30.64 3004.5
13 28 "Madrid" 1 2 1 3 1 6694.2 33.34 1823.5
13 28 "Madrid" 2 3 1 2 1 20150.4 33.24 2534.3
13 28 "Madrid" 2 2 1 2 1 9383.2 35.01 2534.3
13 28 "Madrid" 2 1 1 2 1 27980.9 36.71 2534.3
13 28 "Madrid" 2 1 1 2 3 16990.5 0 2534.3
13 28 "Madrid" 1 3 1 1 1 23060 28.76 3004.5
13 28 "Madrid" 2 3 1 1 3 6007.2 0 3004.5
13 28 "Madrid" 1 2 1 2 1 7661.4 36.58 3004.5
13 28 "Madrid" 2 3 1 3 1 24681.1 29.08 3223.7
13 28 "Madrid" 1 4 1 3 3 10667.2 0 3223.7
13 28 "Madrid" 2 4 1 3 3 8839.6 0 3223.7
13 28 "Madrid" 1 2 1 3 1 10839.7 34.1 1686.4
13 28 "Madrid" 2 2 1 3 1 8195.6 33.98 1686.4
13 28 "Madrid" 2 2 1 3 1 10599.3 31.84 1395.6
13 28 "Madrid" 2 1 1 2 3 8759.2 0 1395.6
13 28 "Madrid" 1 4 1 3 3 23017 0 935.5
13 28 "Madrid" 2 3 1 3 1 17811.9 35.4 935.5
13 28 "Madrid" 1 2 1 3 1 10360 32.72 1918.7
13 28 "Madrid" 2 2 1 3 1 8516.1 29.35 1918.7
13 28 "Madrid" 2 2 1 2 1 5486.8 34.07 2788.7
13 28 "Madrid" 1 2 1 2 1 1170.8 32.07 2788.7
13 28 "Madrid" 1 4 1 1 3 22364.1 0 1669
13 28 "Madrid" 2 4 1 1 3 9422.6 0 1669
13 28 "Madrid" 1 4 1 1 3 4367.1 0 574.1
13 28 "Madrid" 1 4 2 1 3 7248.4 0 1484
13 28 "Madrid" 2 4 2 1 3 3579.5 0 1484
13 28 "Madrid" 2 1 1 2 1 14519.5 35.15 1484
13 28 "Madrid" 2 2 1 2 1 10121.3 29.94 2808.9
13 28 "Madrid" 1 2 1 2 1 3369.7 33.34 2808.9
13 28 "Madrid" 1 4 1 1 3 11710.1 0 574.1
13 28 "Madrid" 1 4 1 1 3 10223.5 0 2529
13 28 "Madrid" 2 4 1 1 3 10205.1 0 2529
13 28 "Madrid" 1 2 1 1 1 18285.5 34.55 2529
13 28 "Madrid" 2 2 1 2 1 5648.3 30.61 1827.1
13 28 "Madrid" 1 2 1 1 1 10019.9 32.07 1827.1
13 28 "Madrid" 1 2 1 3 1 28967.4 33.09 1867.4
13 28 "Madrid" 1 2 1 2 1 7737.5 32.76 1827.1
13 28 "Madrid" 2 2 1 2 1 11480.4 36.58 1827.1
13 28 "Madrid" 1 2 1 2 1 13381.5 36.17 1895
13 28 "Madrid" 2 2 1 2 1 8561.9 42.68 1895
13 28 "Madrid" 2 2 1 2 3 16009.1 0 1727
13 28 "Madrid" 1 2 1 3 1 6121.2 34.99 1727
13 28 "Madrid" 1 2 1 3 1 9989.1 33.67 1895
13 28 "Madrid" 2 2 1 2 3 13323.9 0 1895
13 28 "Madrid" 1 3 1 3 3 11021.3 0 1021.9
13 28 "Madrid" 2 3 1 2 3 7299.8 0 1021.9
13 28 "Madrid" 1 2 1 3 1 36137.7 35.37 2002.6
13 28 "Madrid" 2 2 1 3 1 29823.1 32.06 2002.6
13 28 "Madrid" 2 2 1 2 2 22218.2 0 3567.8
13 28 "Madrid" 2 2 1 1 3 20695.6 0 3567.8
13 28 "Madrid" 1 1 1 1 3 7766.8 0 3567.8
13 28 "Madrid" 1 4 1 1 3 3335.8 0 1585.6
13 28 "Madrid" 2 4 1 1 3 7366.3 0 1585.6
13 28 "Madrid" 2 2 1 3 1 24506 32.52 1002.5
13 28 "Madrid" 2 2 1 3 1 13034.7 31.76 1790.1
13 28 "Madrid" 1 2 2 2 1 8427.7 39.93 1790.1
13 28 "Madrid" 1 2 2 2 1 10623.3 37.02 1542.6
13 28 "Madrid" 2 2 1 2 1 30235.3 41.86 1542.6
13 28 "Madrid" 2 2 1 3 1 26818.4 33.76 1583.1
13 28 "Madrid" 1 2 1 2 1 18675.6 38.06 1583.1
13 28 "Madrid" 1 2 1 2 3 19406.4 0 3446.8
13 28 "Madrid" 2 4 1 1 3 7324.4 0 3446.8
13 28 "Madrid" 1 3 1 2 1 6902.8 34.93 998.5
13 28 "Madrid" 2 3 1 2 1 10520 33.37 998.5
13 28 "Madrid" 2 2 1 2 1 14510.1 34.63 553.7
13 28 "Madrid" 1 1 1 1 2 12587.2 0 553.7
13 28 "Madrid" 2 4 1 1 3 7160.9 0 1601.9
13 28 "Madrid" 2 3 1 1 3 11126 0 334.1
13 28 "Madrid" 2 3 1 2 1 19136.5 30.2 2008.6
13 28 "Madrid" 2 2 1 1 1 4586.3 26.84 2008.6
13 28 "Madrid" 2 2 1 2 1 11685.7 34.7 2008.6
13 28 "Madrid" 2 2 1 2 2 7956.7 0 1770.6
13 28 "Madrid" 1 4 1 1 3 6286 0 1770.6
13 28 "Madrid" 2 4 2 1 3 17118.8 0 1770.6
13 28 "Madrid" 1 4 1 1 3 21659.6 0 725.9
13 28 "Madrid" 2 3 2 1 3 17174.7 0 725.9
13 28 "Madrid" 1 4 2 1 3 31501.1 0 554.9
13 28 "Madrid" 1 2 2 2 1 19120.9 33.54 2192.1
13 28 "Madrid" 2 2 1 2 3 27691.3 0 2192.1
13 28 "Madrid" 2 3 1 1 3 13109.1 0 2192.1
13 28 "Madrid" 1 4 1 1 3 5732.4 0 1372
13 28 "Madrid" 2 4 1 1 3 1775.7 0 1372
13 28 "Madrid" 2 2 1 3 3 10004.9 0 6383.6
13 28 "Madrid" 1 2 1 2 1 21092.4 31.93 6383.6
13 28 "Madrid" 1 4 1 1 3 5406.8 0 422.5
13 28 "Madrid" 2 4 1 1 3 7927.1 0 2282.9
13 28 "Madrid" 1 2 1 3 1 17984.8 36.21 2237.1
13 28 "Madrid" 2 2 1 3 1 24858.2 35.56 2237.1
13 28 "Madrid" 2 1 2 2 3 8060.2 0 2237.1
13 28 "Madrid" 2 2 2 1 2 5223.7 0 1853
13 28 "Madrid" 1 2 1 2 1 14171.1 33.82 1853
13 28 "Madrid" 2 1 2 2 1 20655.9 34.88 1853
13 28 "Madrid" 1 2 1 2 1 45665.5 35.9 3667.1
13 28 "Madrid" 2 2 2 3 3 17734 0 3667.1
13 28 "Madrid" 1 3 2 2 1 5510.5 30.35 3921.5
13 28 "Madrid" 2 3 2 2 3 23456.6 0 3921.5
13 28 "Madrid" 1 2 2 3 1 11426.4 31.37 3921.5
13 28 "Madrid" 1 3 1 1 3 14443.3 0 1188
13 28 "Madrid" 2 2 1 2 3 -966.3 0 1835.7
13 28 "Madrid" 2 3 1 2 3 10992.1 0 234.9
13 28 "Madrid" 1 1 1 2 1 10319.5 33.35 234.9
13 28 "Madrid" 1 1 1 2 1 13310.5 36.31 234.9
13 28 "Madrid" 1 2 1 2 1 7365.9 39.93 1498.5
13 28 "Madrid" 2 2 1 2 3 12931.8 0 1498.5
13 28 "Madrid" 1 2 1 2 1 14328.7 32.47 1370.7
13 28 "Madrid" 2 2 1 2 1 11263 31.99 1370.7
13 28 "Madrid" 2 2 2 2 3 14248.3 0 2023.9
13 28 "Madrid" 1 2 1 2 1 4564.8 36.98 2023.9
13 28 "Madrid" 2 1 1 2 1 7718.6 32.89 2023.9
13 28 "Madrid" 1 3 1 1 3 5966.8 0 764.7
13 28 "Madrid" 2 3 2 1 3 14949.8 0 764.7
13 28 "Madrid" 2 3 2 1 3 8052.3 0 2863.8
13 28 "Madrid" 2 2 1 3 1 22516.5 33.93 2863.8
13 28 "Madrid" 1 2 1 2 1 12915.5 37.9 2863.8
13 28 "Madrid" 1 1 1 2 1 6554.6 30.59 2863.8
13 28 "Madrid" 2 3 1 1 1 16855.2 33.68 463.6
13 28 "Madrid" 1 3 1 1 1 7742.1 35.22 463.6
13 28 "Madrid" 2 4 1 1 3 11799.5 0 1106.6
13 28 "Madrid" 1 4 1 1 3 12079.9 0 1106.6
13 28 "Madrid" 1 2 1 1 1 5472.5 36.36 921.4
13 28 "Madrid" 2 2 1 1 3 1864.8 0 921.4
13 28 "Madrid" 1 1 1 2 2 5117.2 0 921.4
13 28 "Madrid" 1 4 1 1 1 8187.5 31.43 518.5
13 28 "Madrid" 2 3 1 1 1 2449.1 35.66 518.5
13 28 "Madrid" 2 3 1 1 3 12167.7 0 887.5
13 28 "Madrid" 1 1 1 2 1 6262.8 33.27 887.5
13 28 "Madrid" 2 1 1 2 1 13592.6 38.28 887.5
13 28 "Madrid" 1 2 1 1 1 9707.7 38.55 887.5
13 28 "Madrid" 1 2 1 1 1 6760.5 29.81 1792.2
13 28 "Madrid" 2 2 1 1 1 1234.6 36.01 1792.2
13 28 "Madrid" 2 1 1 2 1 7481.5 33.41 1792.2
13 28 "Madrid" 1 3 1 2 1 13626.9 35.79 1462
13 28 "Madrid" 2 3 1 1 3 8282.4 0 1462
13 28 "Madrid" 2 2 1 3 1 22245.9 34.37 1462
13 28 "Madrid" 1 4 1 1 3 16939.5 0 1106.6
13 28 "Madrid" 2 4 1 1 3 2654.3 0 1106.6
13 28 "Madrid" 1 2 1 2 1 4856.6 32.63 4393.5
13 28 "Madrid" 2 2 1 3 1 19627.9 33.14 4393.5
13 28 "Madrid" 1 3 1 3 1 24949.8 33.58 1914.5
13 28 "Madrid" 2 2 1 2 1 13214 33.09 1914.5
13 28 "Madrid" 2 2 1 1 1 10539.8 31.29 1914.5
13 28 "Madrid" 2 3 1 1 1 6759.8 34.37 1681.4
13 28 "Madrid" 1 3 1 2 1 22397.9 37.19 1681.4
13 28 "Madrid" 1 2 1 2 2 17602.1 0 1681.4
13 28 "Madrid" 1 1 1 2 3 3624.7 0 1681.4
13 28 "Madrid" 2 4 1 1 3 6650.3 0 1239.9
13 28 "Madrid" 1 4 1 1 3 11702.6 0 1239.9
13 28 "Madrid" 1 2 1 2 3 10178.2 0 1239.9
13 28 "Madrid" 1 3 1 3 3 27917.6 0 931.9
13 28 "Madrid" 2 3 1 2 3 11851.5 0 931.9
13 28 "Madrid" 1 2 1 3 1 9203.9 38.05 1133.8
13 28 "Madrid" 1 3 1 2 3 7304.9 0 746.1
13 28 "Madrid" 2 3 1 2 3 21293.1 0 746.1
13 28 "Madrid" 1 3 1 2 1 18845.9 40.76 1108.1
13 28 "Madrid" 2 3 1 2 1 7010.5 26.35 1108.1
13 28 "Madrid" 1 2 1 3 1 39750.7 34.65 1108.1
13 28 "Madrid" 2 3 1 3 3 29563.9 0 2105.9
13 28 "Madrid" 1 3 1 3 1 19597.4 30.59 2105.9
13 28 "Madrid" 2 1 1 3 1 58854.9 34.21 2105.9
13 28 "Madrid" 2 1 1 3 3 11255.9 0 2105.9
13 28 "Madrid" 2 1 1 2 3 9424.7 0 2105.9
13 28 "Madrid" 1 1 1 2 1 11685.6 39.5 1936.7
13 28 "Madrid" 1 3 1 3 1 17252.8 34.68 1937.4
13 28 "Madrid" 2 2 1 3 1 13924.9 37.91 1937.4
13 28 "Madrid" 2 1 1 2 2 7739.3 0 1937.4
13 28 "Madrid" 2 1 1 2 3 7732.3 0 1937.4
13 28 "Madrid" 1 3 1 3 1 13307.7 31.94 2152.5
13 28 "Madrid" 2 2 1 3 1 39236.5 33.11 2152.5
13 28 "Madrid" 2 1 1 3 2 4807.7 0 2152.5
13 28 "Madrid" 2 1 1 2 3 13146.1 0 2152.5
13 28 "Madrid" 2 3 1 3 3 8943.9 0 1982.8
13 28 "Madrid" 1 3 1 3 1 17318.3 33.99 1982.8
13 28 "Madrid" 1 2 2 3 1 15936.8 33.79 1982.8
13 28 "Madrid" 1 3 1 1 3 17488.4 0 729
13 28 "Madrid" 2 3 1 2 3 40433.1 0 729
13 28 "Madrid" 1 3 1 3 3 19135.2 0 729
13 28 "Madrid" 2 3 1 3 1 54881.5 37.84 729
13 28 "Madrid" 1 2 1 3 1 9348.5 29.74 1207
13 28 "Madrid" 2 2 1 3 1 12632.7 27.26 1207
13 28 "Madrid" 2 2 2 3 1 19436.8 32.69 2275
13 28 "Madrid" 1 3 1 3 1 22752.3 34.73 2275
13 28 "Madrid" 2 1 1 3 1 22242 38.23 2275
13 28 "Madrid" 2 1 1 2 3 8421.7 0 2275
13 28 "Madrid" 1 3 1 2 1 9556.1 31.58 2684.7
13 28 "Madrid" 2 2 1 2 1 19113.4 31.16 2684.7
13 28 "Madrid" 1 1 1 3 3 40756.6 0 2684.7
13 28 "Madrid" 2 1 1 2 3 7524.1 0 2684.7
13 28 "Madrid" 1 3 1 2 1 31123.1 36.98 342.4
13 28 "Madrid" 2 3 1 2 1 15552.9 34.27 342.4
13 28 "Madrid" 1 1 1 2 3 13918.6 0 342.4
13 28 "Madrid" 1 3 1 2 1 10340.1 28.57 728
13 28 "Madrid" 2 2 1 2 1 7514.7 33.81 728
13 28 "Madrid" 1 2 1 2 1 14836.7 30.5 2963.5
13 28 "Madrid" 2 2 1 2 1 21081.6 37.73 2963.5
13 28 "Madrid" 1 1 1 2 1 17405.4 37.09 2963.5
13 28 "Madrid" 1 1 1 2 3 8574.3 0 2963.5
13 28 "Madrid" 2 3 1 2 1 11527.3 39.01 1875
13 28 "Madrid" 2 1 1 3 1 23319.5 35.28 1875
13 28 "Madrid" 2 4 1 2 3 1659.1 0 1875
13 28 "Madrid" 1 2 1 3 1 21229.7 37.77 5816.3
13 28 "Madrid" 2 2 1 3 1 19746.4 34.39 5816.3
13 28 "Madrid" 1 4 1 1 3 2611.6 0 1110.3
13 28 "Madrid" 2 4 1 1 3 3540.8 0 1110.3
13 28 "Madrid" 1 2 1 2 1 22918.7 35.67 2069.2
13 28 "Madrid" 2 2 1 2 2 10285.9 0 2069.2
13 28 "Madrid" 1 4 1 2 3 5937 0 4164
13 28 "Madrid" 2 3 1 2 3 7323.9 0 4164
13 28 "Madrid" 1 4 1 1 3 7942 0 4164
13 28 "Madrid" 2 2 1 2 1 5770.2 34.44 4164
13 28 "Madrid" 2 2 1 2 1 15561.4 34.42 4164
13 28 "Madrid" 1 2 1 2 1 12649.7 33.77 4164
13 28 "Madrid" 1 4 1 1 3 7944.1 0 503.9
13 28 "Madrid" 2 2 1 2 1 2554.8 32.64 2718.5
13 28 "Madrid" 1 2 1 2 1 22125.7 33.05 2718.5
13 28 "Madrid" 1 1 1 2 2 7162.1 0 2718.5
13 28 "Madrid" 1 2 1 2 3 21054.5 0 2751.1
13 28 "Madrid" 2 2 1 2 1 7615.5 37.24 2751.1
13 28 "Madrid" 2 4 1 1 3 8570.7 0 2271.4
13 28 "Madrid" 2 2 1 2 3 4477.3 0 1599.3
13 28 "Madrid" 1 2 1 2 1 6272.2 35.64 1599.3
13 28 "Madrid" 1 2 1 3 1 19007.3 35.86 1599.3
13 28 "Madrid" 2 2 1 3 1 17490.9 33.39 1599.3
13 28 "Madrid" 1 2 1 3 1 13978.2 38.01 3122
13 28 "Madrid" 2 2 1 3 1 19861.6 33.91 3122
13 28 "Madrid" 1 3 1 3 1 14431.8 31.8 3816.2
13 28 "Madrid" 2 2 1 3 3 35019.3 0 3816.2
13 28 "Madrid" 1 1 1 3 3 12069 0 3816.2
13 28 "Madrid" 1 1 1 2 3 11538.2 0 3816.2
13 28 "Madrid" 2 3 1 3 1 13063.2 36.15 626.6
13 28 "Madrid" 1 3 1 1 3 11002.5 0 2755.1
13 28 "Madrid" 2 3 1 2 1 9877 35.67 2755.1
13 28 "Madrid" 1 2 1 3 1 9682.9 33.18 21776.1
13 28 "Madrid" 1 2 1 2 3 -51.1 0 21776.1
